NO,년도,학기,개설부서,교과목-분반,교과목명,"이수
구분","세부
분류","교과
연구",담당교수,"과정
구분",강/실/학,강의언어,시간표,강의실,"수강
정원","수강
인원",선수과목,"강의공유
대표교과목","강의
공유
대표","재수강
예외여부","폐강
여부","SYLL
ABUS","설명
영상","출석부
유무",Upload,"강의
방법",선택MOOC
119,2011,1학기,기초교육학부,GS0103-05,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,배영종[61023],학사,2/0/0,,일 :~:,,0,13,,,,N,N,view,,미등록,"Attendance
List",,
120,2011,1학기,기초교육학부,GS0103-06,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,배영종[61023],학사,2/0/0,,일 :~:,,20,21,,,,N,N,view,,미등록,"Attendance
List",,
121,2011,1학기,기초교육학부,GS0103-07,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,박미숙[61017],학사,2/0/0,,일 :~:,,20,0,,,,N,N,view,,미등록,"Attendance
List",,
122,2011,1학기,기초교육학부,GS0103-08,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,임현용[61097],학사,2/0/0,,일 :~:,,20,14,,,,N,N,view,,미등록,"Attendance
List",,
123,2011,1학기,기초교육학부,GS0103-09,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,임현용[61097],학사,2/0/0,,일 :~:,,20,10,,,,N,N,view,,미등록,"Attendance
List",,
124,2011,1학기,기초교육학부,GS0103-10,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,도혜길[61098],학사,2/0/0,,일 :~:,,20,10,,,,N,N,view,,미등록,"Attendance
List",,
125,2011,1학기,기초교육학부,GS0103-11,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,이기정[61095],학사,2/0/0,,일 :~:,,20,2,,,,N,N,view,,미등록,"Attendance
List",,
126,2011,1학기,기초교육학부,GS0103-12,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,손향숙[61204],학사,2/0/0,,일 :~:,,20,7,,,,N,N,view,,미등록,"Attendance
List",,
127,2011,1학기,기초교육학부,GS0103-13,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,이현화[30054],학사,2/0/0,,일 :~:,,20,16,,,,N,N,view,,미등록,"Attendance
List",,
128,2011,1학기,기초교육학부,GS0103-14,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,최기석[61099],학사,2/0/0,,일 :~:,,0,12,,,,N,N,view,,미등록,"Attendance
List",,
129,2011,1학기,기초교육학부,GS0103-15,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,손향숙[61204],학사,2/0/0,,일 :~:,,20,8,,,,N,N,view,,미등록,"Attendance
List",,
130,2011,1학기,기초교육학부,GS0103-16,"체육 : 축구, 테니스, 농구, 댄스스포츠, 체력단련, 골프",필수,,교과,이현화[30054],학사,2/0/0,,일 :~:,,0,10,,,,N,N,view,,미등록,"Attendance
List",,
131,2011,1학기,기초교육학부,GS0203-01,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,안혜선[61018],학사,2/0/0,,일 :~:,,20,11,,,,N,N,view,,미등록,"Attendance
List",,
132,2011,1학기,기초교육학부,GS0203-02,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,안혜선[61018],학사,2/0/0,,일 :~:,,20,17,,,,N,N,view,,미등록,"Attendance
List",,
133,2011,1학기,기초교육학부,GS0203-03,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김혜영[61019],학사,2/0/0,,일 :~:,,20,9,,,,N,N,view,,미등록,"Attendance
List",,
134,2011,1학기,기초교육학부,GS0203-04,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김혜영[61019],학사,2/0/0,,일 :~:,,0,8,,,,N,N,view,,미등록,"Attendance
List",,
135,2011,1학기,기초교육학부,GS0203-05,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김보라[60355],학사,2/0/0,,일 :~:,,0,13,,,,N,N,view,,미등록,"Attendance
List",,
136,2011,1학기,기초교육학부,GS0203-06,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김보라[60355],학사,2/0/0,,일 :~:,,0,8,,,,N,N,view,,미등록,"Attendance
List",,
137,2011,1학기,기초교육학부,GS0203-07,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,한근식[61094],학사,2/0/0,,일 :~:,,20,17,,,,N,N,view,,미등록,"Attendance
List",,
138,2011,1학기,기초교육학부,GS0203-08,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,한근식[61094],학사,2/0/0,,일 :~:,,20,13,,,,N,N,view,,미등록,"Attendance
List",,
139,2011,1학기,기초교육학부,GS0203-09,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,박영렬[61020],학사,2/0/0,,일 :~:,,20,4,,,,N,N,view,,미등록,"Attendance
List",,
140,2011,1학기,기초교육학부,GS0203-10,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,정우케[61218],학사,2/0/0,,일 :~:,,20,7,,,,N,N,view,,미등록,"Attendance
List",,
141,2011,1학기,기초교육학부,GS0203-11,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,박소희[61216],학사,2/0/0,,일 :~:,,20,3,,,,N,N,view,,미등록,"Attendance
List",,
142,2011,1학기,기초교육학부,GS0203-12,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,박영렬[61020],학사,2/0/0,,일 :~:,,20,0,,,,N,N,view,,미등록,"Attendance
List",,
143,2011,1학기,기초교육학부,GS0203-13,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,한근식[61094],학사,2/0/0,,일 :~:,,0,15,,,,N,N,view,,미등록,"Attendance
List",,
144,2011,1학기,기초교육학부,GS0203-14,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,박영렬[61020],학사,2/0/0,,일 :~:,,20,6,,,,N,N,view,,미등록,"Attendance
List",,
145,2011,1학기,기초교육학부,GS0203-15,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,우재식[61217],학사,2/0/0,,일 :~:,,20,10,,,,N,N,view,,미등록,"Attendance
List",,
146,2011,1학기,기초교육학부,GS0203-16,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,,학사,2/0/0,,,,0,0,,,,N,N,view,,미등록,"Attendance
List",,
147,2011,1학기,기초교육학부,GS0203-17,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김기홍[61215],학사,2/0/0,,일 :~:,,0,14,,,,N,N,view,,미등록,"Attendance
List",,
148,2011,1학기,기초교육학부,GS0203-18,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,안혜선[61018],학사,2/0/0,,일 :~:,,20,12,,,,N,N,view,,미등록,"Attendance
List",,
149,2011,1학기,기초교육학부,GS0203-19,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,한근식[61094],학사,2/0/0,,일 :~:,,30,6,,,,N,N,view,,미등록,"Attendance
List",,
150,2011,1학기,기초교육학부,GS0203-20,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,우재식[61217],학사,2/0/0,,일 :~:,,21,5,,,,N,N,view,,미등록,"Attendance
List",,
151,2011,1학기,기초교육학부,GS0203-21,"음악 : 피아노, 바이올린, 플룻, 기타, 밴드",필수,,교과,김기홍[61215],학사,2/0/0,,일 :~:,,20,10,,,,N,N,view,,미등록,"Attendance
List",,
152,2011,1학기,기초교육학부,GS1001-01,응용미적분학 및 연습,필수,,교과,황치옥[60934],학사,3/1/3,,일 :~:,,0,32,None,,,N,N,view,,미등록,"Attendance
List",,
153,2011,1학기,기초교육학부,GS1001-02,응용미적분학 및 연습,필수,,교과,김철[60930],학사,3/1/3,,일 :~:,,36,35,None,,,N,N,view,,미등록,"Attendance
List",,
154,2011,1학기,기초교육학부,GS1001-03,응용미적분학 및 연습,필수,,교과,송정민[61101],학사,3/1/3,,일 :~:,,36,33,None,,,N,N,view,,미등록,"Attendance
List",,
155,2011,1학기,기초교육학부,GS1101-01,일반물리학 및 연습 I,필수,,교과,유운종[60956],학사,3/1/3,,일 :~:,,36,29,None,,,N,N,view,,미등록,"Attendance
List",,
156,2011,1학기,기초교육학부,GS1101-02,일반물리학 및 연습 I,필수,,교과,유운종[60956],학사,3/1/3,,일 :~:,,36,19,None,,,N,N,view,,미등록,"Attendance
List",,
157,2011,1학기,기초교육학부,GS1101-03,일반물리학 및 연습 I,필수,,교과,유운종[60956],학사,3/1/3,,일 :~:,,36,32,None,,,N,N,view,,미등록,"Attendance
List",,
158,2011,1학기,기초교육학부,GS1103-01,고급물리학 및 연습 I,필수,,교과,김진의[61201],학사,3/1/3,,일 :~:,,20,8,None,,,N,N,view,,미등록,"Attendance
List",,
159,2011,1학기,기초교육학부,GS1111-01,일반물리학 실험 I,필수,,교과,유운종[60956],학사,0/2/1,,일 :~:,,0,20,General Physics I (CC121 or CC123) (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
160,2011,1학기,기초교육학부,GS1111-02,일반물리학 실험 I,필수,,교과,유운종[60956],학사,0/2/1,,일 :~:,,0,11,General Physics I (CC121 or CC123) (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
161,2011,1학기,기초교육학부,GS1111-03,일반물리학 실험 I,필수,,교과,유운종[60956],학사,0/2/1,,일 :~:,,0,21,General Physics I (CC121 or CC123) (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
162,2011,1학기,기초교육학부,GS1111-04,일반물리학 실험 I,필수,,교과,유운종[60956],학사,0/2/1,,일 :~:,,0,0,General Physics I (CC121 or CC123) (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
163,2011,1학기,기초교육학부,GS1111-05,일반물리학 실험 I,필수,,교과,유운종[60956],학사,0/2/1,,일 :~:,,0,24,General Physics I (CC121 or CC123) (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
164,2011,1학기,기초교육학부,GS1112-01,일반물리학 실험 Ⅱ,필수,,교과,이성배[61158],학사,0/2/1,,일 :~:,,25,9,CC122 or CC124 (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
165,2011,1학기,기초교육학부,GS1112-02,일반물리학 실험 Ⅱ,필수,,교과,이성배[61158],학사,0/2/1,,일 :~:,,25,22,CC122 or CC124 (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
166,2011,1학기,기초교육학부,GS1112-03,일반물리학 실험 Ⅱ,필수,,교과,이성배[61158],학사,0/2/1,,일 :~:,,25,17,CC122 or CC124 (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
167,2011,1학기,기초교육학부,GS1112-04,일반물리학 실험 Ⅱ,필수,,교과,이성배[61158],학사,0/2/1,,일 :~:,,25,20,CC122 or CC124 (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
168,2011,1학기,기초교육학부,GS1112-05,일반물리학 실험 Ⅱ,필수,,교과,이성배[61158],학사,0/2/1,,일 :~:,,25,21,CC122 or CC124 (may be taken concurrently),,,N,N,view,,미등록,"Attendance
List",,
169,2011,1학기,기초교육학부,GS1201-01,일반화학 및 연습 I,필수,,교과,서지원[60955],학사,3/1/3,,일 :~:,,0,34,없음,,,N,N,view,,미등록,"Attendance
List",,
170,2011,1학기,기초교육학부,GS1201-02,일반화학 및 연습 I,필수,,교과,박진주[60957],학사,3/1/3,,일 :~:,,1,33,,,,N,N,view,,미등록,"Attendance
List",,
171,2011,1학기,기초교육학부,GS1201-03,일반화학 및 연습 I,필수,,교과,박진주[60957],학사,3/1/3,,일 :~:,,0,31,없음,,,N,N,view,,미등록,"Attendance
List",,
172,2011,1학기,기초교육학부,GS1201-04,일반화학 및 연습 I,필수,,교과,서지원[60955],학사,3/1/3,,일 :~:,,0,0,없음,,,N,N,view,,미등록,"Attendance
List",,
173,2011,1학기,기초교육학부,GS1211-01,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,일 :~:,,25,21,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
174,2011,1학기,기초교육학부,GS1211-02,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,일 :~:,,25,16,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
175,2011,1학기,기초교육학부,GS1211-03,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,일 :~:,,25,20,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
176,2011,1학기,기초교육학부,GS1211-04,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,일 :~:,,25,17,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
177,2011,1학기,기초교육학부,GS1211-05,일반화학실험 Ⅰ,필수,,교과,박진주[60957],학사,0/2/1,,일 :~:,,25,12,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
178,2011,1학기,기초교육학부,GS1211-06,일반화학실험 Ⅰ,필수,,교과,박진주[60957],학사,0/2/1,,일 :~:,,25,19,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
179,2011,1학기,기초교육학부,GS1211-07,일반화학실험 Ⅰ,필수,,교과,박진주[60957],학사,0/2/1,,일 :~:,,25,25,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
180,2011,1학기,기초교육학부,GS1211-08,일반화학실험 Ⅰ,필수,,교과,박진주[60957],학사,0/2/1,,일 :~:,,25,8,no prerequisite,,,N,N,view,,미등록,"Attendance
List",,
181,2011,1학기,기초교육학부,GS1301-01,일반생물 및 연습,필수,,교과,조경래[61123],학사,3/1/3,,일 :~:,,40,35,"CC165, CC166, CC111, CC121(or CC123), CC122(or CC124), CC125, CC131, CC132, CC134, 
CC112, CC167 or CC168 are strongly recommended",,,N,N,view,,미등록,"Attendance
List",,
182,2011,1학기,기초교육학부,GS1301-02,일반생물 및 연습,필수,,교과,조경래[61123],학사,3/1/3,,일 :~:,,40,29,"CC165, CC166, CC111, CC121(or CC123), CC122(or CC124), CC125, CC131, CC132, CC134,
CC112, CC167 or CC168 are strongly recommended",,,N,N,view,,미등록,"Attendance
List",,
183,2011,1학기,기초교육학부,GS1401-01,알고리즘 개론,필수,,교과,이성희[61027],학사,3/0/3,,일 :~:,,0,40,None,,,N,N,view,,미등록,"Attendance
List",,
184,2011,1학기,기초교육학부,GS1501-01,글쓰기와 말하기,필수,,교과,심우장[60929],학사,3/0/2,,일 :~:,,28,27,None,,,N,N,view,,미등록,"Attendance
List",,
185,2011,1학기,기초교육학부,GS1501-02,글쓰기와 말하기,필수,,교과,심우장[60929],학사,3/0/2,,일 :~:,,0,27,None,,,N,N,view,,미등록,"Attendance
List",,
186,2011,1학기,기초교육학부,GS1502-01,고급작문,필수,,교과,차미령[61159],학사,3/0/2,,일 :~:,,0,20,"Textbook: Copies of class materials will be distributed.*
References:                                                                                                              
William Zinsser, On Writing Well : The Classic Guide to Writing Nonfiction 30th Anniversary edition        ",,,N,N,view,,미등록,"Attendance
List",,
187,2011,1학기,기초교육학부,GS1502-02,고급작문,필수,,교과,차미령[61159],학사,3/0/2,,일 :~:,,0,19,"Textbook: Copies of class materials will be distributed.*
References:                                                                                                              
William Zinsser, On Writing Well : The Classic Guide to Writing Nonfiction 30th Anniversary edition        ",,,N,N,view,,미등록,"Attendance
List",,
188,2011,1학기,기초교육학부,GS1601-01,영어 A,필수,,교과,이시연[60939],학사,3/0/2,,일 :~:,,0,17,N/A,,,N,N,view,,미등록,"Attendance
List",,
189,2011,1학기,기초교육학부,GS1601-02,영어 A,필수,,교과,이시연[60939],학사,3/0/2,,일 :~:,,20,22,N/A,,,N,N,view,,미등록,"Attendance
List",,
190,2011,1학기,기초교육학부,GS1602-01,영어 B,필수,,교과,앤드류[61031],학사,3/0/2,,일 :~:,,20,14,English A (or equivalent test score),,,N,N,view,,미등록,"Attendance
List",,
191,2011,1학기,기초교육학부,GS1602-02,영어 B,필수,,교과,앤드류[61031],학사,3/0/2,,일 :~:,,0,14,,,,N,N,view,,미등록,"Attendance
List",,
192,2011,1학기,기초교육학부,GS1602-03,영어 B,필수,,교과,앤드류[61031],학사,3/0/2,,일 :~:,,20,11,English A (or equivalent test score),,,N,N,view,,미등록,"Attendance
List",,
193,2011,1학기,기초교육학부,GS1602-04,영어 B,필수,,교과,앤드류[61031],학사,3/0/2,,일 :~:,,20,19,English A (or equivalent test score),,,N,N,view,,미등록,"Attendance
List",,
194,2011,1학기,기초교육학부,GS1604-01,영어 C: Technical Writing,필수,,교과,모윤숙[61220],학사,3/0/2,,일 :~:,,20,14,Completion of English B or exemption from English A and B,,,N,N,view,,미등록,"Attendance
List",,
195,2011,1학기,기초교육학부,GS1604-02,영어 C: Technical Writing,필수,,교과,모윤숙[61220],학사,3/0/2,,일 :~:,,20,13,Completion of English B or exemption from English A and B,,,N,N,view,,미등록,"Attendance
List",,
196,2011,1학기,기초교육학부,GS2003-01,미분방정식과 선형대수학 및 연습,필수,,교과,황치옥[60934],학사,3/1/3,,일 :~:,,0,32,None,,,N,N,view,,미등록,"Attendance
List",,
197,2011,1학기,기초교육학부,GS2003-02,미분방정식과 선형대수학 및 연습,필수,,교과,송정민[61101],학사,3/1/3,,일 :~:,,0,35,None,,,N,N,view,,미등록,"Attendance
List",,
198,2011,1학기,기초교육학부,GS2102-01,전자기학 및 연습 Ⅰ,선택,,교과,이성배[61158],학사,3/1/3,,일 :~:,,30,23,(CC121 또는 CC123) + (CC122 또는 CC124),,,N,N,view,,미등록,"Attendance
List",,
199,2011,1학기,기초교육학부,GS2201-01,유기화학 Ⅰ,선택,,교과,서지원[60955],학사,3/0/3,,일 :~:,,0,37,CC131 and CC132,,,N,N,view,,미등록,"Attendance
List",,
200,2011,1학기,기초교육학부,GS2202-01,물리화학 Ⅰ,선택,,교과,박진주[60957],학사,3/0/3,,일 :~:,,16,12,CC131 and CC132,,,N,N,view,,미등록,"Attendance
List",,
201,2011,1학기,기초교육학부,GS2501-01,이야기문학의 이해,선택,,교과,심우장[60929],학사,3/0/3,,일 :~:,,0,27,None,,,N,N,view,,미등록,"Attendance
List",,
202,2011,1학기,기초교육학부,GS2503-01,한국현대문학의 이해,선택,,교과,차미령[61159],학사,3/0/3,,일 :~:,,35,24,,,,N,N,view,,미등록,"Attendance
List",,
203,2011,1학기,기초교육학부,GS2521-01,영웅과 반영웅 : 서구근대문학의 이해,선택,,교과,이시연[60939],학사,3/0/3,,일 :~:,,25,20,N/A,,,N,N,view,,미등록,"Attendance
List",,
204,2011,1학기,기초교육학부,GS2541-01,서양음악의 이해,선택,,교과,안혜선[61018],학사,3/0/3,,일 :~:,,0,31,없음,,,N,N,view,,미등록,"Attendance
List",,
205,2011,1학기,기초교육학부,GS2601-01,동아시아의 전통과 현대,선택,,교과,김용덕[60917],학사,3/0/3,,일 :~:,,25,13,None,,,N,N,view,,미등록,"Attendance
List",,
206,2011,1학기,기초교육학부,GS2622-01,문명과 세계관 : 다문명세계의 사상적 전개,선택,,교과,이용주[60940],학사,3/0/3,,일 :~:,,25,15,,,,N,N,view,,미등록,"Attendance
List",,
207,2011,1학기,기초교육학부,GS2623-01,무의식의 탐구,선택,,교과,이용주[60940],학사,3/0/3,,일 :~:,,0,24,none,,,N,N,view,,미등록,"Attendance
List",,
208,2011,1학기,기초교육학부,GS2701-01,한국사회의 이해,선택,,교과,장진호[60880],학사,3/0/3,,일 :~:,,0,25,,,,N,N,view,,미등록,"Attendance
List",,
209,2011,1학기,기초교육학부,GS2721-01,기초경제학,선택,,교과,안석교[61219],학사,3/0/3,,일 :~:,,0,26,,,,N,N,view,,미등록,"Attendance
List",,
210,2011,1학기,기초교육학부,GS2722-01,한국경제의 이해,선택,,교과,안석교[61219],학사,3/0/3,,일 :~:,,25,21,,,,N,N,view,,미등록,"Attendance
List",,
211,2011,1학기,기초교육학부,GS2801-01,연구윤리,선택,,교과,노환진[60801],학사,2/0/2,,일 :~:,,30,23,None,,,N,N,view,,미등록,"Attendance
List",,
212,2011,1학기,기초교육학부,GS2803-01,과학기술과 사회,선택,,교과,장진호[60880],학사,3/0/3,,일 :~:,,0,24,,,,N,N,view,,미등록,"Attendance
List",,
213,2011,1학기,기초교육학부,GS2901-01,일본문화론,선택,,교과,김용덕[60917],학사,2/0/2,,일 :~:,,25,10,None,,,N,N,view,,미등록,"Attendance
List",,
214,2011,1학기,기초교육학부,GS2911-01,중국의 문화와 언어,선택,,교과,이용주[60940],학사,2/0/2,,일 :~:,,25,13,없음.,,,N,N,view,,미등록,"Attendance
List",,
215,2011,1학기,기초교육학부,GS2922-01,중급스페인어,선택,,교과,,학사,2/0/2,,,,25,0,스페인과 중남미국가에 대한 전반적인 지식 사전 습득 요망,,,N,N,view,,미등록,"Attendance
List",,
